Id_vente;Date_transaction;Valeur;Id_bien
11306;13/01/2020 00:00;89000;497AL7149
11307;15/01/2020 00:00;84000;497AN695123
11308;14/01/2020 00:00;333000;497HK4593
11309;29/01/2020 00:00;77500;497EX43717
11310;09/01/2020 00:00;191115;497HO33216
11311;08/01/2020 00:00;65210;497HK2338
11314;28/01/2020 00:00;60060;497EY568124
11315;27/01/2020 00:00;119000;4915AY54513
11316;10/02/2020 00:00;85200;497AN69323
11317;30/01/2020 00:00;285000;4915AS32918
11318;25/01/2020 00:00;155200;497AN7326
11319;27/01/2020 00:00;147000;4915AY5901
11320;20/02/2020 00:00;165500;497AO46828
11321;11/02/2020 00:00;660000;497HO4663
11322;27/02/2020 00:00;196974;497AN81314
11323;17/02/2020 00:00;91000;497AO1002
11327;21/02/2020 00:00;78000;497HX19116
11328;04/03/2020 00:00;250024;4915BD2902
11329;18/02/2020 00:00;83000;4935AC16912
11330;17/03/2020 00:00;117500;497EV1696
11331;12/03/2020 00:00;213000;497HM1781
11333;10/03/2020 00:00;203000;4935AV1744
11334;24/02/2020 00:00;86000;4915AX6909
11335;16/03/2020 00:00;290000;497AO3231
11336;30/03/2020 00:00;148000;497HO459
11337;31/03/2020 00:00;155120;497AL546203
11338;23/04/2020 00:00;181000;497HY90174
11340;15/04/2020 00:00;89224;497EY30210316
11343;27/04/2020 00:00;284000;497HI234610
11344;24/04/2020 00:00;53000;4950AD1073
11357;08/06/2020 00:00;79249;497AN126
11359;02/06/2020 00:00;109000;497HS1434
11362;15/06/2020 00:00;120500;497HO11926
11363;02/06/2020 00:00;56000;497EZ946
11364;02/06/2020 00:00;54900;497HK1372
11371;07/01/2020 00:00;52000;4999DE1064
11372;06/01/2020 00:00;85500;4999AB593814
11373;15/01/2020 00:00;43000;4999BO249448
11374;21/01/2020 00:00;92000;4992AI31713
11376;27/02/2020 00:00;61600;4999BV38923
11378;04/03/2020 00:00;91650;4999BY6115
11379;09/03/2020 00:00;77300;49355AC1651
11380;03/03/2020 00:00;113000;4923375AC1743
11381;13/03/2020 00:00;56000;4999AI23620
11382;12/03/2020 00:00;93000;4999BO151104
11383;17/03/2020 00:00;410000;4999AK6006
11384;17/03/2020 00:00;72000;4992AD57329
11386;06/05/2020 00:00;50000;4999CV4141
11397;08/06/2020 00:00;144990;4999BP35910
11398;16/06/2020 00:00;34500;4999BO59312
11401;23/06/2020 00:00;104000;4999BO23324
11402;20/01/2020 00:00;79000;49328287DA29963
11403;13/01/2020 00:00;178000;49328AP4637
11404;04/02/2020 00:00;46000;49328AP6212
11405;24/02/2020 00:00;58000;4932816AE33858
11406;20/03/2020 00:00;37500;49328AR784
11408;31/03/2020 00:00;47000;49328AS2650
11409;11/05/2020 00:00;37000;49328AR3965
11410;02/06/2020 00:00;78000;49328AR16010
11419;17/06/2020 00:00;66000;4932816AC64941
11420;27/04/2020 00:00;113400;49194E195437
11422;11/03/2020 00:00;48000;49331AK47921
11423;13/03/2020 00:00;65300;49331C127941
11424;17/03/2020 00:00;27000;49331AE27437
11425;27/03/2020 00:00;54000;49331AE27422
11427;24/06/2020 00:00;49000;49331AK4751
11429;20/01/2020 00:00;111000;502AI20791
11431;27/01/2020 00:00;99900;50502CZ314
11432;27/01/2020 00:00;19500;50502AW20212
11434;30/01/2020 00:00;23100;50356A12363
11435;21/01/2020 00:00;178000;50502AC7813
11436;30/01/2020 00:00;114000;50502AO437
11437;28/01/2020 00:00;3000;50502AV1207
11438;08/02/2020 00:00;33600;50502CH5210
11439;19/02/2020 00:00;72000;50502AI4913
11440;04/03/2020 00:00;61000;50502CY5611
11443;23/06/2020 00:00;139060;50502AV5710
11444;22/06/2020 00:00;38500;50502AT3641
11447;29/06/2020 00:00;22500;50502CY133103
11449;27/01/2020 00:00;90500;50218BL15111
11450;15/01/2020 00:00;49000;5025AP9277
11451;18/01/2020 00:00;128000;50218AY9003
11452;03/02/2020 00:00;102500;50218BK1262
11453;18/01/2020 00:00;114000;50218AB26722
11454;03/02/2020 00:00;52000;50391AB581211
11455;25/01/2020 00:00;178000;50218BN2363
11457;01/02/2020 00:00;66000;50218BN1434
11458;17/02/2020 00:00;112500;50165AL746
11459;03/02/2020 00:00;122500;50218AB53314
11461;20/02/2020 00:00;91750;50218BN184
11462;08/02/2020 00:00;290000;50218BL18610
11463;29/02/2020 00:00;91058;50218BL384
11464;15/02/2020 00:00;465000;50218BM1565
11465;26/02/2020 00:00;102000;50218AI77839
11466;07/04/2020 00:00;40000;50484AB1036
11467;21/02/2020 00:00;46500;50165AI23340
11470;06/03/2020 00:00;166000;50218BO822
11471;27/02/2020 00:00;148000;50218AY8405
11472;06/05/2020 00:00;71000;5025AN9724
11473;09/05/2020 00:00;32250;50218AI7783
11474;23/05/2020 00:00;123000;50218BL20013
11476;12/05/2020 00:00;47000;5074AB7836
11480;22/05/2020 00:00;315000;50218BM882
11481;15/04/2020 00:00;20000;50218AX1992
11483;13/06/2020 00:00;53000;50218BK19737
11484;16/06/2020 00:00;87500;50218BP1125
11486;16/06/2020 00:00;225000;5066AL24432
11488;19/06/2020 00:00;64000;50218BO20341
11489;11/06/2020 00:00;197800;50165AL15910
11490;24/06/2020 00:00;78000;5041065A2520
11492;17/06/2020 00:00;330000;50218BN1721
11494;21/01/2020 00:00;66000;50129203AN9923
11495;05/02/2020 00:00;43000;50129BH3699
11497;13/02/2020 00:00;41600;50129BH36919
11498;25/02/2020 00:00;328300;50129AY1730
11500;06/03/2020 00:00;64000;50129AY2212
11501;31/03/2020 00:00;97000;50129602BE156720
11502;10/04/2020 00:00;144000;50129BI23114
11503;10/04/2020 00:00;93000;50129602BE1567113
11507;03/06/2020 00:00;90700;50129383AI1602141
11510;22/05/2020 00:00;98500;50129602BE1567133
11512;04/06/2020 00:00;54500;50129383AI1593138
11513;22/06/2020 00:00;82000;50129BE87613
11519;09/01/2020 00:00;26000;50147AK3408
11520;06/01/2020 00:00;88000;50147AK3402
11521;14/01/2020 00:00;52000;50481AS4896
11522;09/01/2020 00:00;59000;50197AD2182
11523;17/01/2020 00:00;55500;50147AD17212
11524;30/01/2020 00:00;33000;50215AX2002
11525;24/02/2020 00:00;38500;50147AK3403
11526;13/02/2020 00:00;369500;503AN4352
11528;17/02/2020 00:00;40000;50403BR1582
11530;09/03/2020 00:00;44000;50394AI3078
11531;11/03/2020 00:00;83000;50403BR15857
11532;16/03/2020 00:00;35000;50267H56217
11533;15/04/2020 00:00;67000;50147AH7038
11535;19/06/2020 00:00;45000;50147AR2645
11536;10/06/2020 00:00;62000;50147AD3476
11538;11/06/2020 00:00;59000;50147AK28510
11541;29/01/2020 00:00;62000;5031AI352120
11542;15/02/2020 00:00;79000;5031AH1865
11544;22/02/2020 00:00;125550;5031AH5194
11545;27/02/2020 00:00;65500;5031AI35256
11546;25/02/2020 00:00;63800;5031AH1868
11548;07/05/2020 00:00;73500;5031AV196
11549;13/05/2020 00:00;79500;5033A2771
11551;22/05/2020 00:00;99500;5031AI35286
11556;21/01/2020 00:00;52740;51108BM6716
11557;06/01/2020 00:00;30500;51108BE3988
11558;22/01/2020 00:00;33000;51108CE32425
11559;16/01/2020 00:00;72500;51108AV2161
11560;08/01/2020 00:00;45082;51108AZ283107
11561;23/01/2020 00:00;132000;51108AB22710
11563;22/01/2020 00:00;46000;51108BM21160
11564;29/01/2020 00:00;51000;51108AZ3023
11565;23/01/2020 00:00;107300;51108CE3283
11566;05/02/2020 00:00;102000;51108BT11513
11568;29/01/2020 00:00;125600;51108AK53131
11569;28/01/2020 00:00;55706;51108AN2022
11570;04/02/2020 00:00;24000;51506AB98240
11571;07/02/2020 00:00;30000;51108AK529442
11572;05/02/2020 00:00;72000;51108AK53124
11573;06/03/2020 00:00;141915;51108BC5702
11574;09/03/2020 00:00;48000;51108BE27614
11575;16/03/2020 00:00;57000;51108BC6041
11576;03/04/2020 00:00;164000;51108AH2982
11577;31/03/2020 00:00;65400;51108BM54617
11578;12/03/2020 00:00;111089;51108AK61353
11579;22/04/2020 00:00;68500;51108BC40516
11581;23/04/2020 00:00;38500;51108BC72711
11583;12/05/2020 00:00;47000;51108AD4010
11592;29/04/2020 00:00;28500;51506AB98210
11593;13/06/2020 00:00;66600;51108AK90112
11594;10/06/2020 00:00;123500;51108AT16345
11595;22/05/2020 00:00;28500;51108CD95
11597;16/06/2020 00:00;94000;51108BM54627
11599;13/06/2020 00:00;47700;51108AY26991
11600;04/06/2020 00:00;49500;51108AZ6544
11602;16/06/2020 00:00;49000;51108BS5825
11603;11/06/2020 00:00;58000;51108CD21719
11604;17/06/2020 00:00;59000;51108CD853
11605;15/06/2020 00:00;162850;51108BC1712
11608;09/06/2020 00:00;59500;51108CE3284
11609;27/06/2020 00:00;92000;51108BE875
11610;25/06/2020 00:00;67000;51108BX2684
11611;19/06/2020 00:00;66200;51108AY2504
11612;09/06/2020 00:00;116000;51108AK61354
11614;22/06/2020 00:00;52000;51108CD2295
11615;23/06/2020 00:00;77000;51506AB98319
11616;24/06/2020 00:00;39000;51108BS141108
11620;23/05/2020 00:00;72000;51649AY2212
11625;25/06/2020 00:00;52000;51262AK1133
11626;06/01/2020 00:00;52381;51230BI8454
11627;02/01/2020 00:00;135500;51230AI162404
11628;15/01/2020 00:00;84000;51230AT703228
11629;14/01/2020 00:00;47000;51230AI96155
11630;18/01/2020 00:00;106690;51230BK26817
11631;16/01/2020 00:00;50000;51217AO5572
11632;09/01/2020 00:00;107000;51230BL1525
11633;05/02/2020 00:00;41500;51230BI40720
11634;17/02/2020 00:00;104000;51230BI50916
11635;07/02/2020 00:00;48000;51230BI50910
11636;06/02/2020 00:00;40000;51230AH643
11637;06/03/2020 00:00;109150;51230BO9476
11638;06/03/2020 00:00;65268;51230BH593
11639;06/03/2020 00:00;80500;51230BO9479
11640;11/03/2020 00:00;85430;51230BI23823
11641;10/03/2020 00:00;137000;51230AO55212
11642;11/03/2020 00:00;59000;51230BD21116
11643;06/03/2020 00:00;136000;51230BM17112
11644;13/03/2020 00:00;67000;51230BO5476
11645;10/04/2020 00:00;68000;51230BK612104
11646;20/03/2020 00:00;113500;51230I13133
11647;21/02/2020 00:00;141500;51230BK6668
11648;02/03/2020 00:00;127600;51230BL5325
11649;18/03/2020 00:00;54000;51230BE1972
11650;08/04/2020 00:00;109500;51230BI131515
11651;15/04/2020 00:00;48000;51643A2924
11654;13/03/2020 00:00;91000;51230BI288
11658;11/05/2020 00:00;38000;51230BD17816
11659;02/06/2020 00:00;117000;51196AE6092
11661;16/06/2020 00:00;106000;51230BO3861
11663;15/06/2020 00:00;102500;51230BI1324212
11664;29/06/2020 00:00;74000;5129E3835
11665;04/06/2020 00:00;31000;51230BE1973
11667;03/01/2020 00:00;370700;51454IK1347137
11668;07/01/2020 00:00;137900;51454BI2655
11670;08/01/2020 00:00;92000;51573AM27318
11671;07/01/2020 00:00;172900;51454DK238301
11672;17/01/2020 00:00;128000;51210AL2407
11673;20/01/2020 00:00;50000;51573AT373
11674;30/01/2020 00:00;246500;51454IK4114
11675;20/01/2020 00:00;38500;5130F34428
11676;27/01/2020 00:00;217500;51454DM637298
11677;16/01/2020 00:00;56500;51454AW2866
11678;05/02/2020 00:00;51000;51454AR8122
11679;15/01/2020 00:00;209700;51454CW521
11680;21/01/2020 00:00;114800;51454CK31276
11681;22/01/2020 00:00;129500;51454DV1514
11682;04/02/2020 00:00;332000;51454CK2011
11683;15/01/2020 00:00;60800;51454AX22016
11684;06/02/2020 00:00;114000;51454DM631217
11685;03/02/2020 00:00;100500;51454AL402201
11686;04/02/2020 00:00;148575;51454AY50923
11687;21/02/2020 00:00;206000;51172AB49131
11688;11/02/2020 00:00;167100;51454CW811
11689;21/02/2020 00:00;81500;51474AL881
11692;18/02/2020 00:00;85900;51454CY13112
11693;06/03/2020 00:00;90700;51454AV36711
11694;20/02/2020 00:00;85700;51454DK198306
11695;20/02/2020 00:00;208000;51152B3513
11698;06/03/2020 00:00;186004;51454KN1642
11699;10/03/2020 00:00;370000;51454AV7742
11702;09/03/2020 00:00;104500;51454IO38341
11704;10/03/2020 00:00;76460;51454AT374114
11705;11/03/2020 00:00;121700;51454AW3191
11706;02/03/2020 00:00;42500;51454CV84112
11707;06/03/2020 00:00;137800;51454KT179106
11708;16/03/2020 00:00;157500;51454CV9818
11709;17/03/2020 00:00;178000;51662AD4919
11710;13/03/2020 00:00;65500;51454AW42618
11711;26/03/2020 00:00;158400;51454IK62355
11712;26/03/2020 00:00;214000;51454HX18114
11713;27/03/2020 00:00;122700;51474AE28113
11714;15/04/2020 00:00;46000;51454DH9091
11715;27/04/2020 00:00;173700;51454IM26112
11716;02/04/2020 00:00;268000;51454IL11919
11717;23/04/2020 00:00;129210;51454CZ2772
11718;04/05/2020 00:00;150400;51454CV8432
11719;07/05/2020 00:00;52010;51454AX3627
11721;24/04/2020 00:00;131760;51573AM355106
11723;27/04/2020 00:00;177800;51454KS1535
11724;16/05/2020 00:00;47000;51454DH9063
11726;11/05/2020 00:00;64000;51454AV39111
11727;11/05/2020 00:00;60500;51454CW3212
11730;12/05/2020 00:00;117000;51573AE114137
11731;13/05/2020 00:00;347000;51454CX326106
11732;05/05/2020 00:00;141700;51454CI77710
11733;12/05/2020 00:00;164480;51454IL60710
11737;13/05/2020 00:00;183000;51454AY17240
11741;22/05/2020 00:00;104500;51663AO4266
11742;11/05/2020 00:00;168000;51662AC31418
11743;12/05/2020 00:00;168000;51573AH2269
11744;03/06/2020 00:00;98000;51454CZ4279
11748;29/04/2020 00:00;104000;51454CO41569
11753;08/06/2020 00:00;150490;51454AV66013
11758;22/05/2020 00:00;57700;51454DK269117
11759;02/06/2020 00:00;245560;51454AW3935
11761;03/06/2020 00:00;122650;51454KK684507
11762;09/06/2020 00:00;53500;51454CW2682
11763;22/05/2020 00:00;222300;51454IL35334
11764;03/06/2020 00:00;111665;51454AD82923
11765;22/05/2020 00:00;132100;51454AR47012
11766;27/04/2020 00:00;245900;51454IK3872
11769;04/06/2020 00:00;157000;51454BT78911
11773;15/06/2020 00:00;123000;51454AR5614
11775;04/06/2020 00:00;51500;51454CW3463
11787;11/06/2020 00:00;166250;51454CW3211
11789;11/06/2020 00:00;82000;51454AX5775
11791;22/06/2020 00:00;208000;51454KS1549
11792;23/06/2020 00:00;48500;51454AW4383
11793;13/06/2020 00:00;2055000;51454CX3935
11794;16/06/2020 00:00;147500;51662AD69023
11795;02/06/2020 00:00;92900;51454KO491
11796;03/06/2020 00:00;102500;5155AM512101
11797;04/06/2020 00:00;69000;51454DK235100
11799;02/06/2020 00:00;269750;51573AM411104
11800;17/06/2020 00:00;146400;51454AT1178
11801;15/06/2020 00:00;139550;51454CT4112
11803;10/06/2020 00:00;142000;51454AL419416
11805;29/06/2020 00:00;99000;51454AV53845
11807;08/06/2020 00:00;79000;51454CV7422
11808;11/06/2020 00:00;110500;51454DK198313
11809;19/06/2020 00:00;79500;51454IM1548
11810;11/06/2020 00:00;174000;51454CK22819
11814;17/06/2020 00:00;273600;51454CI772
11815;08/06/2020 00:00;138000;51454BI1506
11817;16/06/2020 00:00;58000;51454EK675
11818;18/06/2020 00:00;84500;51454BI1804
11819;19/06/2020 00:00;94700;51573AE14228
11820;19/06/2020 00:00;197500;51454AX693309
11821;18/06/2020 00:00;80100;51454AY41216
11823;22/06/2020 00:00;71500;51454BI4891
11824;29/06/2020 00:00;75500;51454CY1317
11827;24/06/2020 00:00;116000;51454CL5736
11828;17/06/2020 00:00;278500;51573AN4057
11829;17/06/2020 00:00;127600;51454AW51104
11833;25/06/2020 00:00;78500;51454AW2151
11834;04/06/2020 00:00;96500;51454AL419627
11839;29/06/2020 00:00;63800;51454AT221107
11840;29/06/2020 00:00;217200;51662ZN25520
11843;13/03/2020 00:00;59290;52121BL5655
11845;07/05/2020 00:00;99000;52269BH2577
11847;08/06/2020 00:00;27500;52353ZH5414
11850;18/06/2020 00:00;87000;52121AO3211
11851;07/01/2020 00:00;132197;5362AE62711
11852;07/01/2020 00:00;11000;5373AB1731
11854;10/02/2020 00:00;117500;5354AB41413
11856;03/02/2020 00:00;66000;53130BH9403
11857;17/02/2020 00:00;52000;53130AW1812
11858;17/02/2020 00:00;157000;53130AY11717
11859;20/02/2020 00:00;74500;53130AS4121007
11860;12/02/2020 00:00;66740;53130BH9445
11862;16/03/2020 00:00;64000;53147AI2495
11863;19/03/2020 00:00;41000;53130BH9577
11864;09/04/2020 00:00;50000;53130CE6213
11865;31/03/2020 00:00;89900;53130BH9312
11867;06/04/2020 00:00;159500;53130CM118818
11870;07/04/2020 00:00;220000;53130AY5328
11871;04/05/2020 00:00;45000;53130AS128280
11872;05/05/2020 00:00;77000;53130DC3754
11874;02/04/2020 00:00;76250;53130CM11283
11875;12/05/2020 00:00;189616,94;53130CE2156
11876;11/05/2020 00:00;86000;53130BH9335
11877;13/05/2020 00:00;158500;53130CI40314
11884;16/01/2020 00:00;110970;54395BH1153
11885;16/01/2020 00:00;465500;54395CK39926
11886;03/01/2020 00:00;62800;54395BW9513
11887;02/01/2020 00:00;71250;54395CH6411
11888;17/01/2020 00:00;45000;54547AP18276
11890;21/01/2020 00:00;79800;54431AE231132
11891;17/01/2020 00:00;68000;54482AI18842
11892;16/01/2020 00:00;106600;54274AK58119
11895;04/02/2020 00:00;176195;54395BH18310
11896;11/01/2020 00:00;77000;54395BY18116
11897;28/01/2020 00:00;108500;54578AS1625
11898;28/01/2020 00:00;286200;54395BV8202
11899;29/01/2020 00:00;138000;54184AV3314
11900;04/02/2020 00:00;93000;54115AC49919
11901;05/02/2020 00:00;126900;54578AL5238
11902;20/01/2020 00:00;159000;54578AE4689
11903;20/01/2020 00:00;71300;54339AH2180
11904;05/02/2020 00:00;161000;54395AW236115
11906;10/02/2020 00:00;149000;54439AR5238
11907;17/02/2020 00:00;50000;54115AB8404
11910;07/02/2020 00:00;204000;54184AV75563
11912;03/02/2020 00:00;147000;54395BI2132
11913;17/02/2020 00:00;130400;54395BS6297
11915;12/02/2020 00:00;62000;54184AT4543
11918;18/02/2020 00:00;113000;54184AV77033
11919;06/02/2020 00:00;189000;54482AI7044
11920;21/02/2020 00:00;245000;54395CH1056
11922;28/01/2020 00:00;124600;54395CE21919
11923;29/01/2020 00:00;132000;54215AI2471
11924;10/02/2020 00:00;108000;54578AC55434
11925;27/02/2020 00:00;131000;54395BC58542
11926;18/02/2020 00:00;30000;54357AB2404
11927;25/02/2020 00:00;128700;5490A10488
11928;13/02/2020 00:00;139650;54395CD702284
11929;03/02/2020 00:00;282500;54395AI25415
11933;17/02/2020 00:00;267550;54395BV69430
11934;27/02/2020 00:00;71500;54184AW13684
11935;21/02/2020 00:00;42000;54431AC6910
11937;18/02/2020 00:00;92000;54395BO690138
11938;26/02/2020 00:00;51560;54395BT25018
11939;03/03/2020 00:00;57000;54482AK1142
11942;20/02/2020 00:00;57600;54395BV915
11943;19/02/2020 00:00;137680;54395AH29516
11944;13/02/2020 00:00;60500;54578AH283408
11945;19/02/2020 00:00;105650;54184AT45449
11948;19/02/2020 00:00;177990;54578AD13350
11949;25/02/2020 00:00;43600;54115AC24021
11950;24/02/2020 00:00;158500;54482AC4177
11951;29/02/2020 00:00;50000;54578AD24917
11953;12/03/2020 00:00;92500;54184AW13643
11954;20/02/2020 00:00;119000;54431AB6835
11955;19/02/2020 00:00;256603,77;54395AW236108
11957;04/03/2020 00:00;173500;54339AI62416
11958;09/03/2020 00:00;122000;54578AB422142
11959;17/03/2020 00:00;147000;54304AH6589
11960;05/03/2020 00:00;126000;54395BO160208
11961;09/03/2020 00:00;234000;54395CR53033
11962;27/03/2020 00:00;142400;54395BP29786
11963;20/03/2020 00:00;83000;54300AD70517
11964;16/03/2020 00:00;88360;54547AR781136
11965;13/03/2020 00:00;97000;54431AT2362
11966;08/04/2020 00:00;78480;54431AE223206
11968;31/03/2020 00:00;59000;54547AZ23304
11969;17/03/2020 00:00;92000;54184AB498
11970;14/04/2020 00:00;73000;54395BY427455
11971;04/01/2020 00:00;75200;54395BV1923
11972;17/04/2020 00:00;106850;54482AK42412
11973;17/04/2020 00:00;166000;54482AK35816
11975;17/04/2020 00:00;35050;54115AH1064
11976;06/05/2020 00:00;206000;54395BW1645
11977;07/05/2020 00:00;42950;54482AB33322
11978;08/04/2020 00:00;250000;54395AK3426
11979;27/04/2020 00:00;63450;54578AB2065
11982;24/04/2020 00:00;75800;54339AE552105
11983;12/05/2020 00:00;114700;54215AK5809
11984;12/03/2020 00:00;104300;54395AH47358
11986;13/05/2020 00:00;52250;54547AI16778
11987;13/05/2020 00:00;63700;54578AB23293
11988;12/05/2020 00:00;47500;54578AB20665
11990;06/05/2020 00:00;118750;54150AB93311
11992;06/05/2020 00:00;63200;54395CI68050
11993;12/05/2020 00:00;123100;54395BE2317
11995;29/04/2020 00:00;63000;54547AM1651
11997;13/05/2020 00:00;53000;54547AK22110
12000;22/05/2020 00:00;147500;54395CD63813
12001;17/04/2020 00:00;135500;54395AV1346
12002;17/04/2020 00:00;184100;54395CI27719
12003;17/04/2020 00:00;380000;54395BE254267
12014;22/04/2020 00:00;168375;54395AW2051094
12017;24/04/2020 00:00;245900;54395BD4755010
12019;04/06/2020 00:00;104000;54395CD702286
12020;22/05/2020 00:00;113000;54395AN428128
12023;22/05/2020 00:00;119000;54395AE48394
12034;12/05/2020 00:00;91500;54184AW13628
12035;04/06/2020 00:00;59300;54339AH55233
12038;02/06/2020 00:00;87700;54482AI1884
12043;12/05/2020 00:00;69500;54547AP27094
12046;04/06/2020 00:00;102500;54395CD33016
12047;08/06/2020 00:00;63500;54395AD20673
12049;04/06/2020 00:00;56500;54526ZA655
12052;04/06/2020 00:00;61000;54482AK3583
12053;02/06/2020 00:00;38000;54115AC24157
12056;22/05/2020 00:00;167500;54395AX42114
12057;22/05/2020 00:00;79200;54439AN48622
12060;15/06/2020 00:00;88500;54395AM184202
12062;10/06/2020 00:00;57000;54578AB206114
12065;17/06/2020 00:00;181500;54547AK385501
12066;08/06/2020 00:00;104930;54357AC53813
12067;03/06/2020 00:00;70580;54482AI18819
12068;10/06/2020 00:00;203750;54395BZ331123
12075;15/06/2020 00:00;99000;54395CD10605
12077;17/06/2020 00:00;56000;54184AX12917
12079;09/06/2020 00:00;41800;54549AK3831
12080;10/06/2020 00:00;106900;54395BV34411
12082;16/06/2020 00:00;48000;54547AE44604
12083;19/06/2020 00:00;102600;54395BY33
12084;15/06/2020 00:00;53000;54395AM28528
12085;15/06/2020 00:00;169550;54395CD30264
12086;16/06/2020 00:00;62000;54395BO744185
12087;04/06/2020 00:00;138050;54482AI41319
12088;19/06/2020 00:00;106000;54547AE456106
12089;08/06/2020 00:00;153000;54395BO1551
12090;10/06/2020 00:00;66500;54482AB6411
12091;25/06/2020 00:00;57500;54395BX2931107
12092;09/06/2020 00:00;126200;54439AN51515
12094;25/06/2020 00:00;60200;54395AM67
12096;18/06/2020 00:00;242700;54395CI884
12097;25/06/2020 00:00;76000;54395BD4492
12100;11/06/2020 00:00;170050;54395AK2614
12101;15/06/2020 00:00;61000;54395BO8053
12104;15/01/2020 00:00;74000;54533AC44214
12105;20/01/2020 00:00;135700;54234AC175407
12106;17/01/2020 00:00;70500;54323AO55
12107;30/01/2020 00:00;99000;54323BC1215
12108;29/01/2020 00:00;42000;5499D2514121
12109;28/01/2020 00:00;44350;54323AX43921
12111;03/02/2020 00:00;52000;54280AE35277
12112;04/02/2020 00:00;167000;54273AX6121
12114;06/01/2020 00:00;46000;54263AD11316
12115;05/02/2020 00:00;22500;54263AD11315
12116;05/02/2020 00:00;69111;5499D2514525
12117;06/02/2020 00:00;52000;54533AC4465
12119;07/02/2020 00:00;77000;54536AE1959
12120;08/02/2020 00:00;45000;54382AN26050
12121;07/02/2020 00:00;86000;54323AR1594
12122;11/02/2020 00:00;106000;54493AB632476
12123;18/02/2020 00:00;52000;54451AE29375
12124;06/02/2020 00:00;42000;54273AN576
12125;07/02/2020 00:00;28270;54280AK7653
12126;15/02/2020 00:00;41500;54451AE293180
12128;27/02/2020 00:00;88400;54323AI27821
12129;02/03/2020 00:00;136500;54323AN38127
12131;24/02/2020 00:00;63000;54273AP40638
12132;26/02/2020 00:00;80280;54323AM6592
12133;06/03/2020 00:00;114500;54323AD433307
12134;21/02/2020 00:00;129000;54321AC5234
12135;07/03/2020 00:00;143500;54521AD1291
12136;10/03/2020 00:00;50000;54493AB632607
12137;24/02/2020 00:00;56754;54322AV123300
12138;07/03/2020 00:00;51500;54323AR15611
12140;17/03/2020 00:00;146000;54234AI17515
12141;08/04/2020 00:00;59500;54493AB632872
12142;12/03/2020 00:00;35000;54322AV123263
12143;11/03/2020 00:00;41000;54280AE35166
12144;15/04/2020 00:00;80900;54261AE57036
12145;23/04/2020 00:00;126000;5499AB39638
12146;28/04/2020 00:00;101600;54323AX9417
12147;11/03/2020 00:00;176490;54270AB23825
12148;12/05/2020 00:00;132700;54493AB632706
12154;22/05/2020 00:00;138000;54580AE6225
12161;13/05/2020 00:00;180400;54137B10711
12163;12/05/2020 00:00;91850;54253B106342
12170;18/06/2020 00:00;79000;5499AI18937
12171;17/06/2020 00:00;146140;54234AI7232
12172;18/06/2020 00:00;163500;54451AM3822
12174;23/06/2020 00:00;45000;54533AC4423
12177;23/06/2020 00:00;151000;54323AO23353
12178;16/06/2020 00:00;350000;54382AB26414
12179;29/06/2020 00:00;91600;54323AM97525
12180;04/06/2020 00:00;91160;54273AC9212
12184;19/06/2020 00:00;30000;54280AI169227
12185;29/06/2020 00:00;66000;54580AE3285
12187;22/06/2020 00:00;126000;54273AP40629
12188;11/06/2020 00:00;57295;5499D2514522
12189;18/06/2020 00:00;112000;54580AE2654
12190;09/04/2020 00:00;35000;54273AR2211
12191;08/01/2020 00:00;141000;54329AB28311
12194;16/01/2020 00:00;76000;54329AM958
12195;23/01/2020 00:00;41000;54329AM959
12196;21/01/2020 00:00;16000;54329AL5019
12197;21/01/2020 00:00;28000;54329AY245107
12198;07/02/2020 00:00;66000;54329AM30934
12199;21/02/2020 00:00;43000;54329AD4116
12200;10/03/2020 00:00;118000;54550G4582
12201;16/03/2020 00:00;111400;54329AD4498
12202;27/04/2020 00:00;10000;54329AM4596
12203;22/05/2020 00:00;73100;54329BP9212
12204;12/05/2020 00:00;249000;54329AB1729
12205;22/05/2020 00:00;94000;54152AH1156
12206;24/04/2020 00:00;56000;54152AM40910
12209;23/06/2020 00:00;102000;5476AH3653
12210;08/06/2020 00:00;33300;54329AB255104
12211;16/01/2020 00:00;9000;54205AB9621
12213;21/02/2020 00:00;66500;54174AD90447
12215;06/04/2020 00:00;84000;54528AP3422
12217;24/04/2020 00:00;87000;54167AB4841
12218;11/05/2020 00:00;79000;54584AB6855
12219;11/05/2020 00:00;68000;54528BD5886
12220;04/05/2020 00:00;77000;54528AP3882
12221;13/05/2020 00:00;64800;54528BD58611
12227;04/06/2020 00:00;31725;54162AB79711
12228;17/06/2020 00:00;116500;54167AB8296
12229;24/06/2020 00:00;25000;54518AL1402
12233;15/01/2020 00:00;106600;565AV14221
12237;07/05/2020 00:00;114000;56260CW2932
12240;04/06/2020 00:00;133000;56164AP2272
12244;03/01/2020 00:00;251105;5662AB62156
12245;08/01/2020 00:00;138400;56107AP12818
12246;08/01/2020 00:00;78000;56121AI497110
12247;21/01/2020 00:00;27000;56118BK1581
12248;20/01/2020 00:00;69000;56121CV511
12249;28/01/2020 00:00;86045,23;5678BX3014
12250;27/01/2020 00:00;42000;5690ZY401
12251;30/01/2020 00:00;81000;56121BE12106
12254;05/02/2020 00:00;81250;56121BR271
12255;06/02/2020 00:00;120150;56121DM434723
12257;08/01/2020 00:00;43000;5683BM841
12259;06/02/2020 00:00;221000;56121BI13610
12262;23/01/2020 00:00;104000;5678CM12528
